person,gender,age,became_member_on,bmo_year,income,amount_sum,amount_mean,offer received,offer viewed,offer completed,age_group,income_group,bogo,discount,informational,chance bogo,chance discount,chance informational,Cluster
5241b828fa6544c0891e8ae839423b7c,M,73,2018-03-13,2018,50000.0,27.16,4.526666666666666,6.0,3.0,0.0,Older,Lower-Middle,0.0,0.0,50.0,Low,Low,Low,Cluster 1
5253087d9deb4d2c81f8bd6690ec229e,F,47,2018-05-05,2018,59000.0,79.58,19.895,3.0,3.0,1.0,Middle,Lower-Middle,0.0,100.0,100.0,Low,High,High,Cluster 2
526338768a7c454788df15d68766a35f,F,56,2017-09-21,2017,111000.0,278.35,27.835,5.0,2.0,3.0,Older,High,0.0,100.0,0.0,Low,High,Low,Cluster 0
526344b8d63d412fa9014ce5f6d12fc7,F,68,2017-10-15,2017,84000.0,44.98,22.49,5.0,4.0,0.0,Older,Upper-Middle,0.0,0.0,0.0,Low,Low,Low,Cluster 0
52653083249447be81b2d37a79d7f003,M,45,2017-05-02,2017,46000.0,101.43,11.27,4.0,3.0,2.0,Middle,Lower-Middle,50.0,66.66666666666667,100.0,Low,High,High,Cluster 2
5265f933778d4350b21b2199f432521d,F,61,2016-05-18,2016,83000.0,185.64,23.205,4.0,3.0,3.0,Older,Upper-Middle,50.0,100.0,0.0,Low,High,Low,Cluster 0
526d6347752e465b9cbe3a62c449ccb4,M,75,2017-07-18,2017,49000.0,57.42,3.8280000000000003,5.0,3.0,2.0,Older,Lower-Middle,0.0,50.0,0.0,Low,Low,Low,Cluster 1
526e671b8ab44f2a89501e24c8f37f31,M,74,2016-09-26,2016,112000.0,163.31,27.21833333333333,2.0,2.0,1.0,Older,High,50.0,50.0,50.0,Low,Low,Low,Cluster 0
5271c540bcec404eace3f82088f3a197,F,55,2015-11-08,2015,66000.0,89.21000000000002,3.7170833333333335,4.0,4.0,4.0,Older,Lower-Middle,100.0,50.0,50.0,High,Low,Low,Cluster 2
52734c230b984fcdb282ec42f5223dea,M,60,2018-02-01,2018,34000.0,24.07,3.4385714285714286,4.0,3.0,1.0,Older,Lower-Middle,33.333333333333336,0.0,50.0,Low,Low,Low,Cluster 1
52795bbd3ca440acb6c213dc17628b99,M,49,2018-06-12,2018,68000.0,21.09,4.218,3.0,3.0,1.0,Older,Lower-Middle,0.0,0.0,100.0,Low,Low,High,Cluster 1
5282271a59824265a35c85cbc68f6191,F,63,2015-08-03,2015,92000.0,94.57,31.52333333333333,2.0,2.0,0.0,Older,Upper-Middle,0.0,50.0,100.0,Low,Low,High,Cluster 0
52828a714b6643159c91c341d63945a6,M,52,2016-09-26,2016,104000.0,281.77,28.177,6.0,3.0,4.0,Older,High,66.66666666666667,0.0,0.0,High,Low,Low,Cluster 0
528339af535e43aaaa128fc5044fb46d,M,60,2018-05-29,2018,57000.0,53.82,17.94,4.0,4.0,3.0,Older,Lower-Middle,50.0,0.0,50.0,Low,Low,Low,Cluster 2
5285331356c148d5a1346881567a2334,F,67,2017-02-13,2017,36000.0,29.99,2.3069230769230766,5.0,4.0,2.0,Older,Lower-Middle,0.0,50.0,50.0,Low,Low,Low,Cluster 1
528e528df85f418c912cd34d010b97d7,F,80,2017-03-01,2017,116000.0,241.77000000000004,26.863333333333333,5.0,3.0,4.0,Senior,High,100.0,50.0,0.0,High,Low,Low,Cluster 0
5291d2e620fa4733834501c8ad5df4c2,F,64,2018-01-19,2018,79000.0,73.05,24.35,3.0,2.0,2.0,Older,Lower-Middle,50.0,50.0,100.0,Low,Low,High,Cluster 0
5293428f33b0427e8dcbbf9c46d77d6e,M,30,2017-03-22,2017,74000.0,64.22000000000001,4.587142857142858,4.0,2.0,2.0,Youth,Lower-Middle,100.0,0.0,50.0,High,Low,Low,Cluster 2
5296796ca91f4f20bc8942a582acbea7,F,35,2017-09-19,2017,33000.0,49.06,3.5042857142857144,4.0,3.0,2.0,Middle,Lower-Middle,0.0,50.0,50.0,Low,Low,Low,Cluster 1
529dbd88764343b2a89758dd6c05cd29,F,88,2017-10-18,2017,52000.0,94.71,13.53,3.0,3.0,3.0,Senior,Lower-Middle,100.0,100.0,50.0,High,High,Low,Cluster 2
529e1c51dd7443aeadfcee9ce10d8de9,M,54,2018-05-12,2018,67000.0,69.13,17.2825,5.0,5.0,1.0,Older,Lower-Middle,33.333333333333336,0.0,100.0,Low,Low,High,Cluster 2
529e725338614c8fb3f02d160651c2d9,M,28,2017-03-31,2017,72000.0,45.69,3.2635714285714283,4.0,3.0,2.0,Youth,Lower-Middle,50.0,50.0,50.0,Low,Low,Low,Cluster 1
52a185bd92f640dd8ff7dc6ac792cb23,M,36,2018-02-04,2018,38000.0,16.21,3.242,6.0,4.0,1.0,Middle,Lower-Middle,33.333333333333336,0.0,50.0,Low,Low,Low,Cluster 1
52a646954a6a4da28fa687d927edee8b,F,86,2015-01-23,2015,59000.0,82.78,13.796666666666667,5.0,5.0,4.0,Senior,Lower-Middle,66.66666666666667,50.0,50.0,High,Low,Low,Cluster 2
52b2a5ea8b29461a93f1640f73b47dbe,F,69,2017-12-17,2017,58000.0,28.6,4.085714285714286,4.0,3.0,1.0,Older,Lower-Middle,50.0,33.333333333333336,100.0,Low,Low,High,Cluster 1
52b5fdc10569443ea1cf3393baa732a4,M,58,2016-03-11,2016,31000.0,38.35,3.1958333333333333,4.0,2.0,0.0,Older,Lower-Middle,0.0,0.0,50.0,Low,Low,Low,Cluster 1
52b7e9e5a1144ec987edc213833142f1,M,33,2018-06-02,2018,72000.0,37.44000000000001,7.488000000000001,4.0,3.0,2.0,Youth,Lower-Middle,66.66666666666667,0.0,50.0,High,Low,Low,Cluster 1
52bba0edb9fd44459b6a72c1a6d0752c,F,73,2018-02-05,2018,31000.0,41.17,8.234,4.0,3.0,1.0,Older,Lower-Middle,0.0,50.0,50.0,Low,Low,Low,Cluster 1
52be991e8fdf406799829a4ed69f70ad,M,59,2018-01-11,2018,73000.0,134.04,22.34,5.0,5.0,3.0,Older,Lower-Middle,50.0,50.0,0.0,Low,Low,Low,Cluster 0
52c254913e884e67ab2c9112c606cef7,F,63,2017-12-16,2017,67000.0,179.72,17.972,5.0,5.0,4.0,Older,Lower-Middle,50.0,75.0,100.0,Low,High,High,Cluster 2
52c2656e7b3a47638981e1da2f9b2743,F,32,2017-10-10,2017,71000.0,10.57,2.114,4.0,2.0,0.0,Youth,Lower-Middle,0.0,0.0,100.0,Low,Low,High,Cluster 1
52c3de46fb154851b6b4b47e5e519cc4,M,70,2018-05-05,2018,36000.0,20.86,2.98,5.0,3.0,0.0,Older,Lower-Middle,0.0,0.0,100.0,Low,Low,High,Cluster 1
52ca1a63c646427d8fe5b1c2c633c86c,F,68,2017-01-15,2017,51000.0,54.53000000000001,4.1946153846153855,4.0,2.0,2.0,Older,Lower-Middle,100.0,0.0,100.0,High,Low,High,Cluster 2
52ca3e12464d464bad3ac645ef6f1030,M,56,2017-06-13,2017,91000.0,116.42,23.284000000000002,3.0,1.0,2.0,Older,Upper-Middle,0.0,0.0,100.0,Low,Low,High,Cluster 0
52cf32e43195474b8d9514ea9d0bdd56,M,57,2017-01-09,2017,82000.0,137.42000000000002,19.63142857142857,5.0,5.0,4.0,Older,Upper-Middle,100.0,33.333333333333336,100.0,High,Low,High,Cluster 0
52ddffcfe3b94288a958af3b48fdbcc1,M,36,2017-02-17,2017,47000.0,49.48,2.910588235294118,4.0,3.0,1.0,Middle,Lower-Middle,0.0,100.0,50.0,Low,High,Low,Cluster 1
52dfe129878a4e869f8fa90365630183,M,48,2016-08-08,2016,58000.0,49.38,3.5271428571428567,5.0,4.0,2.0,Older,Lower-Middle,0.0,0.0,50.0,Low,Low,Low,Cluster 1
52e27ce4fb99466dab3e0666e10dc0e8,M,46,2015-11-15,2015,68000.0,68.94000000000001,3.628421052631579,3.0,3.0,2.0,Middle,Lower-Middle,50.0,100.0,50.0,Low,High,Low,Cluster 2
52e757485b5c4fc2b4b3fe9297aa1a14,M,52,2017-10-20,2017,47000.0,213.39,13.336874999999996,6.0,6.0,5.0,Older,Lower-Middle,66.66666666666667,100.0,100.0,High,High,High,Cluster 2
52eb99f0838e4d69b3a33cdfd899f5a6,F,53,2015-09-14,2015,96000.0,278.29999999999995,27.829999999999995,4.0,3.0,4.0,Older,Upper-Middle,100.0,33.333333333333336,50.0,High,Low,Low,Cluster 0
52f0bd64403f4958ab8fe9a6947c13c3,F,45,2016-01-26,2016,44000.0,163.70999999999995,10.231875,6.0,2.0,5.0,Middle,Lower-Middle,25.0,50.0,50.0,Low,Low,Low,Cluster 2
52f38ce55d464df793f2ec6f56cdf785,F,64,2017-10-20,2017,41000.0,19.74,2.82,4.0,3.0,1.0,Older,Lower-Middle,0.0,50.0,100.0,Low,Low,High,Cluster 1
52f3ac705f5e44f0a95a4ac13c04f97a,F,45,2017-11-12,2017,65000.0,130.12,14.457777777777777,4.0,4.0,2.0,Middle,Lower-Middle,100.0,100.0,50.0,High,High,Low,Cluster 2
52f3d00658ea420e9680e3bacc0c93f6,M,35,2018-01-06,2018,55000.0,38.33,2.9484615384615385,6.0,3.0,1.0,Middle,Lower-Middle,0.0,0.0,100.0,Low,Low,High,Cluster 1
52f580603df04b61a98368626b50dcf8,M,61,2018-04-03,2018,54000.0,13.68,4.56,5.0,4.0,1.0,Older,Lower-Middle,50.0,0.0,0.0,Low,Low,Low,Cluster 1
530063b1a5944d648edf20dfac404650,M,37,2016-10-24,2016,75000.0,51.15,12.7875,3.0,3.0,2.0,Middle,Lower-Middle,100.0,0.0,100.0,High,Low,High,Cluster 2
53037c5ec1e5495d87242be14ed88ca3,M,25,2018-02-20,2018,30000.0,34.85000000000001,4.9785714285714295,5.0,3.0,2.0,Youth,Lower-Middle,50.0,0.0,50.0,Low,Low,Low,Cluster 1
5304a3435a7a46c1b5da05729f1282b5,F,73,2016-07-18,2016,63000.0,267.05,16.690625,5.0,5.0,5.0,Older,Lower-Middle,100.0,100.0,50.0,High,High,Low,Cluster 2
530cc2d0fec84812acccc4214cd87fef,M,46,2016-01-15,2016,68000.0,231.58,17.813846153846153,4.0,2.0,3.0,Middle,Lower-Middle,50.0,0.0,0.0,Low,Low,Low,Cluster 2
531085ca92504ea3a06d84fdbfadc7c7,M,33,2017-12-01,2017,50000.0,12.28,4.093333333333334,3.0,2.0,1.0,Youth,Lower-Middle,0.0,0.0,100.0,Low,Low,High,Cluster 1
5312d41f8b894531863a6b507786d802,M,43,2018-02-08,2018,36000.0,10.1,3.3666666666666667,5.0,2.0,0.0,Middle,Lower-Middle,0.0,0.0,33.333333333333336,Low,Low,Low,Cluster 1
531720b83d944bceb9f2eb96c590c5a6,M,49,2017-04-17,2017,109000.0,236.73,29.59125,5.0,4.0,4.0,Older,High,66.66666666666667,50.0,50.0,High,Low,Low,Cluster 0
531c99e0acc949cda66f3c9984197cbf,F,60,2016-11-16,2016,99000.0,117.38,23.476,3.0,3.0,2.0,Older,Upper-Middle,50.0,66.66666666666667,50.0,Low,High,Low,Cluster 0
53200e21c20a43c0be21eed71eb0f5af,M,58,2016-08-04,2016,114000.0,231.99,28.99875,5.0,3.0,4.0,Older,High,100.0,0.0,0.0,High,Low,Low,Cluster 0
532571ad78ae4715960d27bf653d2308,M,40,2017-05-11,2017,50000.0,138.18,11.515,5.0,5.0,4.0,Middle,Lower-Middle,66.66666666666667,100.0,100.0,High,High,High,Cluster 2
532638c9f8d942a5bb39688d2f8bac20,F,80,2017-07-26,2017,87000.0,114.72,19.12,5.0,3.0,5.0,Senior,Upper-Middle,100.0,25.0,50.0,High,Low,Low,Cluster 0
5328aad35dd747da9dd21c31b137069c,M,45,2015-04-14,2015,57000.0,71.82,3.1226086956521737,5.0,4.0,3.0,Middle,Lower-Middle,0.0,66.66666666666667,50.0,Low,High,Low,Cluster 1
532f86d3011846bfa0df878a19f9fc3f,M,60,2018-02-09,2018,76000.0,24.99,24.99,5.0,5.0,1.0,Older,Lower-Middle,0.0,50.0,100.0,Low,Low,High,Cluster 0
533342f427824eb59adc4aa9949fe666,F,42,2016-02-02,2016,56000.0,92.7,13.242857142857144,5.0,5.0,5.0,Middle,Lower-Middle,100.0,66.66666666666667,50.0,High,High,Low,Cluster 2
533435d3beb342c69c8d6a00947b7a4a,F,53,2017-08-18,2017,31000.0,103.15,7.367857142857143,6.0,4.0,2.0,Older,Lower-Middle,0.0,0.0,100.0,Low,Low,High,Cluster 2
5334e0dbf1aa4d43a4d07e2a4a5d095f,F,43,2017-10-25,2017,64000.0,198.63,28.375714285714285,3.0,2.0,3.0,Middle,Lower-Middle,100.0,50.0,50.0,High,Low,Low,Cluster 0
53396c0045fc48f9a89f58f7716b0a70,M,39,2018-04-27,2018,37000.0,11.739999999999998,1.9566666666666663,4.0,3.0,0.0,Middle,Lower-Middle,0.0,0.0,50.0,Low,Low,Low,Cluster 1
533a3cb9f021483e8d2be814a23180d4,M,56,2016-01-25,2016,82000.0,183.81,22.97625,4.0,2.0,2.0,Older,Upper-Middle,50.0,50.0,0.0,Low,Low,Low,Cluster 0
533a4239021f415b8870ca91f0fadc5c,M,58,2017-06-06,2017,109000.0,152.17000000000004,30.434000000000005,4.0,2.0,3.0,Older,High,100.0,0.0,0.0,High,Low,Low,Cluster 0
533c24cdc0904ea1955909565ae507a9,M,76,2017-02-28,2017,72000.0,240.33,21.848181818181814,6.0,4.0,3.0,Older,Lower-Middle,66.66666666666667,50.0,33.333333333333336,High,Low,Low,Cluster 0
533c4b3ab22e4284a5f80d6661ce9082,M,55,2016-02-20,2016,91000.0,159.79,22.827142857142853,5.0,4.0,3.0,Older,Upper-Middle,33.333333333333336,100.0,50.0,Low,High,Low,Cluster 0
533ebfc687094b419d7a1148cb9616bf,M,47,2017-03-29,2017,70000.0,130.82000000000002,18.688571428571436,4.0,4.0,3.0,Middle,Lower-Middle,100.0,100.0,0.0,High,High,Low,Cluster 2
534041374d564f06ad470c46a851464a,M,58,2016-08-12,2016,57000.0,132.18,14.686666666666667,6.0,4.0,4.0,Older,Lower-Middle,50.0,66.66666666666667,0.0,Low,High,Low,Cluster 2
53419283a339400fa4d3f9f350e9137b,M,40,2015-12-14,2015,70000.0,183.19,16.653636363636362,5.0,4.0,4.0,Middle,Lower-Middle,100.0,50.0,100.0,High,Low,High,Cluster 2
53426d80b1f7435284264b934478a750,F,72,2016-11-06,2016,66000.0,377.84,17.174545454545452,4.0,4.0,3.0,Older,Lower-Middle,0.0,50.0,100.0,Low,Low,High,Cluster 2
5344678347cc48e48e72d0f25e3e8465,F,50,2017-10-07,2017,53000.0,174.44,14.536666666666667,4.0,3.0,4.0,Older,Lower-Middle,50.0,50.0,50.0,Low,Low,Low,Cluster 2
534adfdce3b64611953a0579c9a18844,F,67,2017-08-07,2017,41000.0,77.12,12.853333333333332,3.0,3.0,2.0,Older,Lower-Middle,100.0,50.0,50.0,High,Low,Low,Cluster 2
535966e0a95d45389d4b8e935723b046,M,78,2018-05-16,2018,53000.0,66.01,16.5025,6.0,4.0,4.0,Older,Lower-Middle,100.0,50.0,100.0,High,Low,High,Cluster 2
5359ca16190a4a27b65e850b05f8c129,M,27,2018-02-17,2018,56000.0,10.26,3.42,4.0,2.0,0.0,Youth,Lower-Middle,0.0,0.0,50.0,Low,Low,Low,Cluster 1
535af760b9b743618f3f7f3ff6bb770b,M,48,2013-11-09,2013,56000.0,48.97000000000001,2.448500000000001,6.0,2.0,1.0,Older,Lower-Middle,0.0,0.0,0.0,Low,Low,Low,Cluster 1
535b7a61cbaf44b18057a564ea3fa32b,F,26,2016-08-30,2016,44000.0,46.84,11.71,4.0,1.0,3.0,Youth,Lower-Middle,0.0,0.0,50.0,Low,Low,Low,Cluster 1
5364a900796543c08f90984f8d6880a1,M,55,2018-06-05,2018,55000.0,9.78,4.8900000000000015,3.0,2.0,0.0,Older,Lower-Middle,50.0,0.0,50.0,Low,Low,Low,Cluster 1
53696ba3fa0d4cada4b9aed2b61b5b22,M,71,2017-03-26,2017,75000.0,41.22,20.61,2.0,1.0,0.0,Older,Lower-Middle,50.0,0.0,0.0,Low,Low,Low,Cluster 0
536ab076982d4b10aea44b4a4624ebe9,M,20,2016-07-09,2016,40000.0,49.4,2.058333333333333,4.0,4.0,2.0,Youth,Lower-Middle,0.0,50.0,50.0,Low,Low,Low,Cluster 1
5372ee6f2b524b36b4d7008e4e120f72,M,51,2017-09-07,2017,30000.0,6.73,2.2433333333333336,3.0,1.0,0.0,Older,Lower-Middle,0.0,0.0,0.0,Low,Low,Low,Cluster 1
53752b0f3fc94815be87d75f7d6b5d0c,F,37,2016-12-17,2016,31000.0,62.77,7.846249999999999,3.0,2.0,3.0,Middle,Lower-Middle,100.0,0.0,50.0,High,Low,Low,Cluster 2
537cb01b85034adda92399a285704c14,M,38,2018-05-17,2018,62000.0,32.129999999999995,16.064999999999998,5.0,5.0,3.0,Middle,Lower-Middle,100.0,25.0,50.0,High,Low,Low,Cluster 2
53801ced6c2041d6a7264f07e12ed493,M,33,2014-11-24,2014,62000.0,66.60000000000001,3.1714285714285726,5.0,3.0,2.0,Youth,Lower-Middle,0.0,50.0,50.0,Low,Low,Low,Cluster 1
53879247fce049dd9e8d55da657fe9a1,M,74,2016-12-20,2016,70000.0,128.22,18.31714285714286,6.0,5.0,5.0,Older,Lower-Middle,75.0,100.0,100.0,High,High,High,Cluster 2
53919def9c5c4cafa62d7503db871706,M,42,2018-07-19,2018,79000.0,90.63,22.6575,2.0,2.0,1.0,Middle,Lower-Middle,0.0,100.0,50.0,Low,High,Low,Cluster 0
53927958788f47459ce6daf04687f904,M,59,2014-09-11,2014,46000.0,145.81000000000003,11.216153846153846,3.0,2.0,2.0,Older,Lower-Middle,0.0,100.0,100.0,Low,High,High,Cluster 2
5393e8c9ce154c8aa2fbd35d7863d87d,M,71,2017-06-29,2017,116000.0,261.55,23.777272727272724,4.0,3.0,4.0,Older,High,100.0,66.66666666666667,50.0,High,High,Low,Cluster 0
53a0acfd6e3541148d37a6f47185560f,M,21,2017-10-01,2017,50000.0,155.7,15.57,4.0,3.0,2.0,Youth,Lower-Middle,0.0,0.0,100.0,Low,Low,High,Cluster 2
53a2acf674384a5784743e8b1b9cc2b5,M,58,2018-07-03,2018,43000.0,9.94,1.9880000000000002,4.0,2.0,1.0,Older,Lower-Middle,0.0,0.0,50.0,Low,Low,Low,Cluster 1
53adc06cd9224225968728dbef4a20a6,M,62,2017-12-20,2017,57000.0,22.9,11.45,4.0,3.0,2.0,Older,Lower-Middle,50.0,0.0,0.0,Low,Low,Low,Cluster 1
53b235564f694bcb9a5967ccf699822e,F,48,2016-06-13,2016,87000.0,49.69,24.845,3.0,3.0,1.0,Older,Upper-Middle,0.0,100.0,100.0,Low,High,High,Cluster 0
53b793bee2d9403bb7e561120f2b3622,F,72,2013-09-02,2013,57000.0,61.06000000000001,3.3922222222222227,5.0,2.0,2.0,Older,Lower-Middle,0.0,100.0,0.0,Low,High,Low,Cluster 1
53b88f94ff6648389768c4a0a53c8b27,M,23,2018-07-05,2018,75000.0,169.94,16.994000000000003,5.0,5.0,3.0,Youth,Lower-Middle,50.0,100.0,100.0,Low,High,High,Cluster 0
53bd1a40dbf44d708b6f2428298c3a49,M,50,2014-01-14,2014,58000.0,164.16,18.24,5.0,5.0,3.0,Older,Lower-Middle,50.0,100.0,50.0,Low,High,Low,Cluster 2
53bf4fb4f7da4d23aa55d7db3450bdfc,F,52,2015-09-27,2015,53000.0,276.02,14.52736842105263,5.0,2.0,3.0,Older,Lower-Middle,100.0,0.0,50.0,High,Low,Low,Cluster 2
53df362c15624e65ba73c38367ca1735,M,28,2015-04-17,2015,73000.0,40.43000000000001,4.043000000000001,2.0,2.0,1.0,Youth,Lower-Middle,100.0,0.0,50.0,High,Low,Low,Cluster 1
53e0f764b9454fa2bf382703341848ba,F,37,2017-08-16,2017,53000.0,114.31,10.391818181818184,5.0,5.0,4.0,Middle,Lower-Middle,50.0,0.0,0.0,Low,Low,Low,Cluster 2
53e8bb88915e405db140e25ae136bf1d,M,44,2017-02-03,2017,58000.0,95.81,13.687142857142856,6.0,4.0,4.0,Middle,Lower-Middle,0.0,0.0,100.0,Low,Low,High,Cluster 2
53ea5c4a167140e7afbe5afcc56d1107,M,58,2016-01-10,2016,71000.0,70.84,17.71,5.0,2.0,3.0,Older,Lower-Middle,0.0,33.333333333333336,100.0,Low,Low,High,Cluster 2
53ee066c1c7540d9b447d19d152e354e,F,28,2017-11-12,2017,57000.0,133.22,13.322000000000001,4.0,2.0,1.0,Youth,Lower-Middle,50.0,50.0,50.0,Low,Low,Low,Cluster 2
53effdfc05c3449294944ef8e7ee9194,F,46,2017-12-26,2017,33000.0,4.3900000000000015,2.1950000000000003,6.0,4.0,0.0,Middle,Lower-Middle,0.0,0.0,100.0,Low,Low,High,Cluster 1
53f76524edee44fd80b801a709ade2a0,M,88,2015-08-19,2015,69000.0,332.58,20.786249999999995,4.0,3.0,3.0,Senior,Lower-Middle,66.66666666666667,50.0,100.0,High,Low,High,Cluster 0
53fb2887a85740458623a509143ee3c0,F,64,2017-10-23,2017,63000.0,27.81,13.905,5.0,4.0,1.0,Older,Lower-Middle,33.333333333333336,0.0,100.0,Low,Low,High,Cluster 1
5404741ead9442bdbd4b9aa2273e85af,F,49,2018-05-18,2018,79000.0,24.93,12.465,5.0,5.0,2.0,Older,Lower-Middle,50.0,0.0,100.0,Low,Low,High,Cluster 1
5405936fa4ac46aead4dbfb87b9e3d2f,M,53,2018-03-10,2018,33000.0,8.31,4.155,3.0,2.0,0.0,Older,Lower-Middle,0.0,50.0,50.0,Low,Low,Low,Cluster 1
540b03515bf14d0ca0dba46eb780ad45,F,26,2017-11-11,2017,74000.0,15.31,3.8275,4.0,2.0,0.0,Youth,Lower-Middle,50.0,0.0,100.0,Low,Low,High,Cluster 1
540c7c9167ee422d9c9e8291dc62bd37,M,23,2017-05-29,2017,37000.0,129.70999999999998,5.6395652173913025,5.0,5.0,3.0,Youth,Lower-Middle,50.0,100.0,100.0,Low,High,High,Cluster 2
540ce6c66b624537b95720b1abad235b,M,32,2018-04-22,2018,37000.0,126.52,9.732307692307693,4.0,4.0,2.0,Youth,Lower-Middle,50.0,100.0,100.0,Low,High,High,Cluster 2
5410d280863e48739983498509fdf3c4,F,63,2016-02-15,2016,119000.0,77.72,25.906666666666666,4.0,3.0,2.0,Older,High,33.333333333333336,0.0,50.0,Low,Low,Low,Cluster 0
54158fcb0bf14a53af8d659b16b0ace4,F,60,2017-09-09,2017,81000.0,100.44,20.088,6.0,2.0,4.0,Older,Upper-Middle,0.0,33.333333333333336,50.0,Low,Low,Low,Cluster 0
5419d29bda4e48e68165a57e3e78370a,F,37,2018-07-20,2018,56000.0,10.44,10.44,5.0,5.0,1.0,Middle,Lower-Middle,0.0,0.0,50.0,Low,Low,Low,Cluster 1
541c158d0fb041f69c9d457c0ca25ef2,M,54,2017-07-27,2017,48000.0,13.599999999999998,2.72,3.0,1.0,0.0,Older,Lower-Middle,0.0,50.0,0.0,Low,Low,Low,Cluster 1
542ecf31aa394b3f80113058986bfcff,M,50,2018-07-11,2018,39000.0,99.0,9.9,5.0,4.0,4.0,Older,Lower-Middle,50.0,50.0,100.0,Low,Low,High,Cluster 2
5431d49609b44ecf95a5a406fac90544,F,26,2018-02-10,2018,55000.0,15.87,3.1740000000000004,3.0,2.0,0.0,Youth,Lower-Middle,50.0,0.0,50.0,Low,Low,Low,Cluster 1
5433b75812d94a7faf79c6b81a10c506,F,50,2018-07-07,2018,87000.0,52.94,26.47,4.0,4.0,2.0,Older,Upper-Middle,0.0,0.0,50.0,Low,Low,Low,Cluster 0
543ea0deb4dc4234ac6f5237eedffc9f,F,68,2016-01-17,2016,75000.0,198.74,19.874,5.0,4.0,3.0,Older,Lower-Middle,100.0,100.0,50.0,High,High,Low,Cluster 0
543fda4e7a1842c589960b0304e8ecde,M,60,2017-11-22,2017,113000.0,223.9,31.985714285714288,5.0,3.0,2.0,Older,High,66.66666666666667,50.0,0.0,High,Low,Low,Cluster 0
5443eb16574045d7a7c3b4b2d990944d,M,54,2018-05-06,2018,78000.0,61.21,20.40333333333333,5.0,5.0,3.0,Older,Lower-Middle,33.333333333333336,100.0,100.0,Low,High,High,Cluster 0
5444d82e1e524248931ecb326b8c5ff8,F,75,2017-12-09,2017,67000.0,75.87,18.9675,4.0,4.0,2.0,Older,Lower-Middle,100.0,100.0,100.0,High,High,High,Cluster 2
54463e5d95124b7fb3133fc1eae71952,M,42,2017-11-04,2017,69000.0,0.76,0.76,5.0,0.0,0.0,Middle,Lower-Middle,50.0,0.0,0.0,Low,Low,Low,Cluster 1
54570dbe1e5a43ec8036fff68d1a1a10,M,25,2018-06-02,2018,39000.0,94.88,9.488,3.0,3.0,0.0,Youth,Lower-Middle,0.0,50.0,100.0,Low,Low,High,Cluster 2
546267273d6041f48946369c65c11531,M,62,2016-12-13,2016,103000.0,142.57,28.514,4.0,2.0,3.0,Older,High,33.333333333333336,50.0,0.0,Low,Low,Low,Cluster 0
54658f58643948239b5f782535922002,M,55,2016-08-26,2016,89000.0,96.48,24.12,4.0,3.0,3.0,Older,Upper-Middle,100.0,50.0,100.0,High,Low,High,Cluster 0
5465e844845a4a5c82864a608b79e940,M,65,2017-11-20,2017,56000.0,68.93,11.488333333333335,3.0,3.0,2.0,Older,Lower-Middle,50.0,100.0,50.0,Low,High,Low,Cluster 2
546aa883983743f88d20c6c2d3f8f990,M,47,2017-05-07,2017,77000.0,182.36,16.578181818181818,6.0,6.0,4.0,Middle,Lower-Middle,100.0,75.0,100.0,High,High,High,Cluster 0
546e724e2f474bea9d1c94c0590a45ef,M,57,2018-07-19,2018,47000.0,25.81,4.301666666666667,5.0,3.0,1.0,Older,Lower-Middle,50.0,0.0,50.0,Low,Low,Low,Cluster 1
5473ed61767547b5b6a337872d69dfae,M,68,2016-02-21,2016,77000.0,270.62,22.551666666666666,3.0,3.0,2.0,Older,Lower-Middle,100.0,50.0,100.0,High,Low,High,Cluster 0
548282598f884537b30d6c2cd3173df6,M,75,2018-02-01,2018,36000.0,7.44,2.48,4.0,3.0,0.0,Older,Lower-Middle,0.0,0.0,50.0,Low,Low,Low,Cluster 1
5485849d917a4311b8c28b2dea9ad7e0,M,19,2014-03-03,2014,53000.0,59.97,3.156315789473684,4.0,3.0,1.0,Youth,Lower-Middle,0.0,100.0,50.0,Low,High,Low,Cluster 1
54890f68699049c2a04d415abc25e717,M,36,2017-12-28,2017,56000.0,118.85,16.978571428571428,3.0,2.0,2.0,Middle,Lower-Middle,50.0,50.0,100.0,Low,Low,High,Cluster 2
5492e7c1b49e421a85fef5b4b23c1487,F,65,2016-08-13,2016,84000.0,141.20999999999995,28.242,4.0,3.0,4.0,Older,Upper-Middle,100.0,50.0,50.0,High,Low,Low,Cluster 0
5495db54251e492d989822a1444ac7d7,M,20,2018-01-07,2018,34000.0,11.56,2.3120000000000003,5.0,3.0,0.0,Youth,Lower-Middle,0.0,0.0,50.0,Low,Low,Low,Cluster 1
549917c84f5d4f30ad2052e8e7210578,F,80,2016-07-17,2016,81000.0,144.49,20.641428571428573,4.0,3.0,4.0,Senior,Upper-Middle,75.0,50.0,50.0,High,Low,Low,Cluster 0
5499b8b628354735bd656d900fec8179,F,37,2018-03-24,2018,33000.0,67.55,8.443750000000001,5.0,4.0,3.0,Middle,Lower-Middle,33.333333333333336,0.0,50.0,Low,Low,Low,Cluster 1
549dcda4abdb4803aa423e1d982a5f30,M,36,2018-05-07,2018,66000.0,20.71,2.58875,5.0,4.0,0.0,Middle,Lower-Middle,0.0,0.0,0.0,Low,Low,Low,Cluster 1
